book_id,country_code,authors,isbn13
35431,US,"[{'author_id': '18810', 'role': ''}, {'author_id': '20008', 'role': ''}, {'author_id': '20013', 'role': ''}]",9781593075538
35432,US,"[{'author_id': '6430609', 'role': ''}, {'author_id': '20018', 'role': 'Photographer'}]",9780811821841
35433,US,"[{'author_id': '4953553', 'role': ''}, {'author_id': '20033', 'role': 'Illustrator'}]",9780345449009
39690,US,"[{'author_id': '2014', 'role': 'Editor'}, {'author_id': '13275', 'role': ''}, {'author_id': '75831', 'role': ''}, {'author_id': '4089', 'role': ''}, {'author_id': '7363', 'role': ''}, {'author_id': '438', 'role': ''}, {'author_id': '120035', 'role': ''}, {'author_id': '120780', 'role': ''}, {'author_id': '10547', 'role': ''}, {'author_id': '7440', 'role': ''}, {'author_id': '15200', 'role': ''}, {'author_id': '282786', 'role': ''}, {'author_id': '77318', 'role': ''}, {'author_id': '15201', 'role': ''}, {'author_id': '10532', 'role': ''}, {'author_id': '29970', 'role': ''}, {'author_id': '7715', 'role': ''}, {'author_id': '375778', 'role': ''}, {'author_id': '73432', 'role': ''}, {'author_id': '3195', 'role': ''}, {'author_id': '15905', 'role': ''}, {'author_id': '17055', 'role': ''}, {'author_id': '14002590', 'role': ''}, {'author_id': '45673', 'role': ''}, {'author_id': '216414', 'role': ''}, {'author_id': '11978', 'role': ''}, {'author_id': '49240', 'role': ''}, {'author_id': '147688', 'role': ''}, {'author_id': '11368', 'role': ''}, {'author_id': '78739', 'role': ''}, {'author_id': '299116', 'role': ''}, {'author_id': '2697', 'role': ''}, {'author_id': '304341', 'role': ''}, {'author_id': '4025', 'role': ''}, {'author_id': '1624', 'role': ''}, {'author_id': '32513', 'role': ''}, {'author_id': '33998', 'role': ''}, {'author_id': '192983', 'role': ''}, {'author_id': '50090', 'role': ''}, {'author_id': '23988', 'role': ''}, {'author_id': '41028', 'role': ''}, {'author_id': '201001', 'role': ''}, {'author_id': '138141', 'role': ''}, {'author_id': '8567', 'role': ''}, {'author_id': '16380', 'role': ''}, {'author_id': '86808', 'role': ''}, {'author_id': '41588', 'role': ''}, {'author_id': '13453', 'role': ''}, {'author_id': '356172', 'role': ''}, {'author_id': '3036716', 'role': ''}, {'author_id': '3036717', 'role': ''}]",9780143037675
1384,US,"[{'author_id': '903', 'role': ''}, {'author_id': '880408', 'role': 'Translation'}, {'author_id': '6540105', 'role': 'Introduction'}, {'author_id': '959582', 'role': 'Translation revision'}]",9780140449112
16793,US,"[{'author_id': '1221698', 'role': ''}]",9780061142024
34628,US,"[{'author_id': '11884269', 'role': ''}, {'author_id': '183180', 'role': ''}]",9780670820559
24617,US,"[{'author_id': '13852', 'role': ''}, {'author_id': '4181', 'role': 'Editor'}]",9780062511119
24614,US,"[{'author_id': '13852', 'role': ''}, {'author_id': '13851', 'role': ''}]",9780915145690
23653,US,"[{'author_id': '656983', 'role': ''}, {'author_id': '9545', 'role': 'Illustrator'}]",9780261103306
30352,US,"[{'author_id': '6218', 'role': ''}]",9780778321583
30355,US,"[{'author_id': '6218', 'role': ''}]",9780446616836
35427,US,"[{'author_id': '20028', 'role': 'Writer'}, {'author_id': '20027', 'role': 'Artist'}, {'author_id': '20026', 'role': 'Artist'}, {'author_id': '20024', 'role': 'Artist'}, {'author_id': '20025', 'role': 'Artist'}]",9781593076405
35424,US,"[{'author_id': '20020', 'role': ''}, {'author_id': '1040524', 'role': 'Illustrator'}, {'author_id': '2055079', 'role': 'Illustrator'}]",9780756623432
15773,US,"[{'author_id': '9756', 'role': ''}, {'author_id': '9757', 'role': ''}, {'author_id': '9755', 'role': ''}, {'author_id': '9758', 'role': ''}, {'author_id': '9759', 'role': ''}]",9780451406286
18929,US,"[{'author_id': '155517', 'role': ''}, {'author_id': '6921', 'role': 'Translator'}]",9780156572040
18926,US,"[{'author_id': '2340358', 'role': ''}, {'author_id': '11378', 'role': ''}]",9780745628974
16718,US,"[{'author_id': '6404', 'role': ''}]",9780156028974
16717,US,"[{'author_id': '6404', 'role': ''}]",9780385512183
16710,US,"[{'author_id': '10191', 'role': ''}]",9780091895815
24173,US,"[{'author_id': '13597', 'role': ''}]",9780689870408
24172,US,"[{'author_id': '13597', 'role': ''}]",9781416909057
24179,US,"[{'author_id': '988142', 'role': ''}, {'author_id': '30916', 'role': 'Illustrator'}, {'author_id': '3105', 'role': 'Illustrations'}]",9780061127762
10689,US,"[{'author_id': '5869', 'role': ''}]",9780385602051
39541,US,"[{'author_id': '21686', 'role': ''}, {'author_id': '743519', 'role': 'Photographer'}]",9780786867974
39542,US,"[{'author_id': '21686', 'role': ''}]",9780786886814
39543,US,"[{'author_id': '21686', 'role': ''}]",9780701176150
11231,US,"[{'author_id': '7287', 'role': ''}, {'author_id': '5229', 'role': 'Foreword by'}, {'author_id': '23962', 'role': ''}]",9780140264920
11235,US,"[{'author_id': '7287', 'role': ''}]",9780140024760
33130,US,"[{'author_id': '947', 'role': ''}, {'author_id': '54702', 'role': 'Editor'}]",9780521532488
24607,US,"[{'author_id': '13847', 'role': ''}, {'author_id': '3048375', 'role': 'Tranlator, Editor'}]",9780714833651
32499,US,"[{'author_id': '721', 'role': ''}]",9780385339704
18385,US,"[{'author_id': '128382', 'role': ''}]",9781593080693
18384,US,"[{'author_id': '128382', 'role': ''}]",9781840224535
18383,US,"[{'author_id': '1036615', 'role': ''}]",9783717519645
28701,US,"[{'author_id': '233', 'role': ''}]",9780099928409
8742,US,"[{'author_id': '5668', 'role': ''}]",9780571178568
28538,US,"[{'author_id': '869', 'role': ''}, {'author_id': '868', 'role': ''}]",9780061020599
28536,US,"[{'author_id': '869', 'role': ''}]",9780786931934
28534,US,"[{'author_id': '869', 'role': 'Editor'}, {'author_id': '868', 'role': 'Editor'}]",9780786927005
4540,US,"[{'author_id': '2713', 'role': ''}]",9780440400349
133,US,"[{'author_id': '72', 'role': ''}]",9780470045299
132,US,"[{'author_id': '71', 'role': ''}]",9780060762872
130,US,"[{'author_id': '69', 'role': ''}]",9780471780939
13388,US,"[{'author_id': '8363', 'role': ''}]",9780670044368
26123,US,"[{'author_id': '4215735', 'role': ''}]",9781400078394
18758,US,"[{'author_id': '11299', 'role': ''}]",9781559361408
19487,US,"[{'author_id': '28996', 'role': ''}, {'author_id': '28995', 'role': 'Illustrator'}, {'author_id': '296961', 'role': ''}, {'author_id': '5117', 'role': 'Introduction'}]",9780571226337
19485,US,"[{'author_id': '296961', 'role': ''}]",9780571212187
19484,US,"[{'author_id': '296961', 'role': ''}]",9780312422325
24612,US,"[{'author_id': '5754446', 'role': ''}, {'author_id': '4422818', 'role': ''}]",9782038717006
44190,US,"[{'author_id': '24827', 'role': ''}]",9781560258506
32769,US,"[{'author_id': '9494', 'role': ''}]",9780345329455
32768,US,"[{'author_id': '9494', 'role': ''}, {'author_id': '56943', 'role': 'Introduction'}, {'author_id': '406026', 'role': 'Text Editor'}, {'author_id': '20598', 'role': 'Editor'}]",9780870540387
32765,US,"[{'author_id': '14444', 'role': ''}, {'author_id': '4391', 'role': 'Translator'}]",9780374500528
32767,US,"[{'author_id': '9494', 'role': ''}, {'author_id': '33918', 'role': 'Introduction'}, {'author_id': '406026', 'role': 'Editor'}]",9780812974416
44783,US,"[{'author_id': '25108', 'role': ''}]",9780451211576
44521,US,"[{'author_id': '4273', 'role': ''}, {'author_id': '14038695', 'role': 'Translator'}]",9780140018325
44524,US,"[{'author_id': '24995', 'role': ''}]",9780156001991
29519,US,"[{'author_id': '16609', 'role': ''}]",9780767911795
29514,US,"[{'author_id': '10885', 'role': ''}]",9781600961502
29512,US,"[{'author_id': '3305', 'role': ''}]",9780486226682
26130,US,"[{'author_id': '14635', 'role': ''}]",9780142404157
1420,US,"[{'author_id': '947', 'role': ''}, {'author_id': '62561', 'role': 'Editor'}, {'author_id': '209528', 'role': 'Editor'}]",9780521618748
1423,US,"[{'author_id': '4390174', 'role': ''}, {'author_id': '4007894', 'role': 'Contributor'}, {'author_id': '948', 'role': 'Contributor'}, {'author_id': '949', 'role': 'Contributor'}, {'author_id': '241590', 'role': 'Editor'}]",9781557831576
1425,US,"[{'author_id': '566', 'role': ''}, {'author_id': '488758', 'role': 'Translator'}]",9780062513342
1427,US,"[{'author_id': '566', 'role': ''}, {'author_id': '24758', 'role': 'Translator'}]",9780060832810
1426,US,"[{'author_id': '566', 'role': ''}]",9780060527983
1428,US,"[{'author_id': '566', 'role': ''}, {'author_id': '488758', 'role': 'Translator'}, {'author_id': '15421047', 'role': 'Translator'}]",9780061122095
22321,US,"[{'author_id': '9226', 'role': ''}]",9780425190449
22322,US,"[{'author_id': '9226', 'role': ''}]",9780399154300
22325,US,"[{'author_id': '9226', 'role': ''}]",9780425190456
22326,US,"[{'author_id': '9226', 'role': ''}]",9780140157727
3978,US,"[{'author_id': '2687', 'role': ''}]",9780380817160
38288,US,"[{'author_id': '9121', 'role': ''}, {'author_id': '3856236', 'role': 'Editor'}]",9780940450219
3870,US,"[{'author_id': '7', 'role': ''}]",9780767923224
3871,US,"[{'author_id': '2635', 'role': ''}]",9780895260475
3872,US,"[{'author_id': '2636', 'role': ''}]",9780802715524
3873,US,"[{'author_id': '2637', 'role': ''}]",9780517223123
3875,US,"[{'author_id': '1455', 'role': ''}, {'author_id': '52604', 'role': 'Read by'}]",9780743564410
31441,US,"[{'author_id': '17595', 'role': ''}]",9781400054879
31442,US,"[{'author_id': '17597', 'role': ''}, {'author_id': '7941', 'role': ''}, {'author_id': '17596', 'role': ''}]",9780758207746
9806,US,"[{'author_id': '155517', 'role': ''}]",9780330261562
9802,US,"[{'author_id': '6405', 'role': 'House Name'}, {'author_id': '6406', 'role': ''}]",9781932806496
17204,US,"[{'author_id': '10465', 'role': ''}]",9780399154096
32181,US,"[{'author_id': '9987', 'role': ''}]",9780006511779
44866,US,"[{'author_id': '25157', 'role': ''}, {'author_id': '1027136', 'role': 'Editor'}]",9780395051566
16059,US,"[{'author_id': '9915', 'role': ''}]",9780375727139
16051,US,"[{'author_id': '9914', 'role': ''}]",9780375758621
19552,US,"[{'author_id': '11713', 'role': ''}, {'author_id': '3461480', 'role': 'Illustrator'}]",9780394584041
35552,US,"[{'author_id': '12836', 'role': ''}]",9780060844097
35558,US,"[{'author_id': '20139', 'role': 'illustrator, editor'}, {'author_id': '20124', 'role': ''}]",9781579120580
27363,US,"[{'author_id': '15351', 'role': ''}]",9780446363167
1281,US,"[{'author_id': '848', 'role': ''}]",9780061232053
34529,US,"[{'author_id': '1654', 'role': ''}]",9780552153157
34521,US,"[{'author_id': '1654', 'role': ''}]",9780060541873
34523,US,"[{'author_id': '25922', 'role': 'Editor'}, {'author_id': '4273', 'role': ''}, {'author_id': '1654', 'role': ''}, {'author_id': '27500', 'role': ''}, {'author_id': '7779', 'role': ''}]",9781857237252
34524,US,"[{'author_id': '1654', 'role': ''}, {'author_id': '2542414', 'role': 'Illustrator'}]",9780385609371
24779,US,"[{'author_id': '8924', 'role': ''}]",9780805080506
24771,US,"[{'author_id': '13957', 'role': ''}]",9781568581491
24775,US,"[{'author_id': '3618', 'role': ''}]",9780330397964
15330,US,"[{'author_id': '656983', 'role': ''}]",9780563536598
37540,US,"[{'author_id': '65863', 'role': ''}]",9780425151044
29617,US,"[{'author_id': '2387', 'role': ''}]",9780399153730
29616,US,"[{'author_id': '2387', 'role': ''}]",9780399153051
9149,US,"[{'author_id': '5984', 'role': ''}, {'author_id': '326688', 'role': ''}]",9780448435367
9140,US,"[{'author_id': '5975', 'role': ''}]",9780486218434
9141,US,"[{'author_id': '5976', 'role': ''}]",9780743264075
31307,US,"[{'author_id': '123715', 'role': ''}]",9780006499619
27582,US,"[{'author_id': '3453636', 'role': ''}]",9780060540906
27580,US,"[{'author_id': '15500', 'role': ''}, {'author_id': '3519342', 'role': 'Illustrator'}]",9780971030909
17468,US,"[{'author_id': '2530', 'role': ''}, {'author_id': '78071', 'role': 'Illustrator'}]",9781402714528
6326,US,"[{'author_id': '4273', 'role': ''}, {'author_id': '24995', 'role': 'Introduction'}]",9780307264909
6329,US,"[{'author_id': '4273', 'role': ''}]",9780670036653
2249,US,"[{'author_id': '1538', 'role': ''}]",9780671708634
27420,US,"[{'author_id': '1691', 'role': ''}, {'author_id': '526207', 'role': 'Translator'}]",9780801879845
27421,US,"[{'author_id': '1691', 'role': ''}, {'author_id': '15558077', 'role': 'Translation'}]",9780472081615
27422,US,"[{'author_id': '1691', 'role': ''}, {'author_id': '15384', 'role': 'Translator'}, {'author_id': '14349504', 'role': 'Illustrator'}]",9780806118468
27424,US,"[{'author_id': '1691', 'role': ''}, {'author_id': '30039', 'role': 'Translation'}]",9780226329659
27425,US,"[{'author_id': '919', 'role': ''}, {'author_id': '15385', 'role': 'Translator'}]",9780374530310
27426,US,"[{'author_id': '15386', 'role': ''}, {'author_id': '1235203', 'role': 'Translator'}]",9780679755487
27427,US,"[{'author_id': '919', 'role': ''}, {'author_id': '15385', 'role': 'Translator'}]",9780374526962
27428,US,"[{'author_id': '15387', 'role': 'Editor'}]",9780385422987
18862,US,"[{'author_id': '5411', 'role': ''}, {'author_id': '1031462', 'role': 'Illustrator'}]",9780689848827
18860,US,"[{'author_id': '6285105', 'role': ''}, {'author_id': '88581', 'role': ''}]",9780152045739
18861,US,"[{'author_id': '5411', 'role': ''}, {'author_id': '1031462', 'role': 'Illustrator'}]",9780689863110
18867,US,"[{'author_id': '212185', 'role': ''}]",9780810980631
33686,US,"[{'author_id': '6970', 'role': ''}]",9780375714337
33682,US,"[{'author_id': '4384', 'role': ''}]",9780312304461
16670,US,"[{'author_id': '10160', 'role': ''}]",9781400040308
9957,US,"[{'author_id': '2408', 'role': ''}]",9780099468387
25084,US,"[{'author_id': '14085', 'role': ''}]",9780452278158
25083,US,"[{'author_id': '14085', 'role': ''}]",9780452284166
27514,US,"[{'author_id': '15441', 'role': ''}]",9780743274036
38476,US,"[{'author_id': '15151', 'role': ''}, {'author_id': '21413', 'role': ''}, {'author_id': '20703', 'role': ''}]",9780060934545
37526,US,"[{'author_id': '947', 'role': ''}, {'author_id': '569383', 'role': 'Editor'}, {'author_id': '8140', 'role': 'Editor'}]",9780743484879
12502,US,"[{'author_id': '7943', 'role': ''}]",9780312311339
12505,US,"[{'author_id': '3137322', 'role': ''}, {'author_id': '69892', 'role': 'Translator'}, {'author_id': '377462', 'role': 'Translator'}, {'author_id': '11328', 'role': 'Introduction'}, {'author_id': '7945', 'role': 'Translator'}]",9780679642428
31881,US,"[{'author_id': '17932', 'role': ''}, {'author_id': '32978', 'role': ''}, {'author_id': '32977', 'role': 'Contributor'}]",9781840465761
22293,US,"[{'author_id': '2546', 'role': ''}]",9780224063029
43940,US,"[{'author_id': '14716030', 'role': ''}]",9780735619654
11154,US,"[{'author_id': '1069006', 'role': ''}]",9780800783365
9099,US,"[{'author_id': '3493408', 'role': ''}, {'author_id': '698', 'role': ''}]",9780792273639
5159,US,"[{'author_id': '3502', 'role': ''}]",9780425169698
5158,US,"[{'author_id': '3501', 'role': ''}]",9780375703065
5157,US,"[{'author_id': '3500', 'role': ''}]",9780385333139
28409,US,"[{'author_id': '4750', 'role': ''}, {'author_id': '11623', 'role': ''}]",9780192839633
28400,US,"[{'author_id': '119580', 'role': ''}, {'author_id': '233619', 'role': 'Original Work'}, {'author_id': '5164288', 'role': 'Translator'}]",9781561632893
28407,US,"[{'author_id': '4750', 'role': ''}, {'author_id': '11623', 'role': 'Translator, Introduction'}]",9780140447422
29254,US,"[{'author_id': '14525', 'role': ''}, {'author_id': '1372787', 'role': ''}]",9780517543054
29251,US,"[{'author_id': '14525', 'role': ''}, {'author_id': '1372787', 'role': ''}]",9781573228718
29253,US,"[{'author_id': '14525', 'role': ''}, {'author_id': '1372787', 'role': ''}]",9781401910440
4043,US,"[{'author_id': '2762', 'role': ''}]",9781416908166
597,US,"[{'author_id': '375', 'role': ''}]",9780743264464
599,US,"[{'author_id': '375', 'role': ''}]",9780743236010
13488,US,"[{'author_id': '8452', 'role': ''}]",9781421506531
13485,US,"[{'author_id': '8449', 'role': ''}]",9780312354374
13484,US,"[{'author_id': '8448', 'role': ''}]",9780965013017
23260,US,"[{'author_id': '11686', 'role': 'Editor'}]",9780192854179
20692,US,"[{'author_id': '193', 'role': ''}]",9780688154721
20862,US,"[{'author_id': '11762', 'role': ''}, {'author_id': '3892', 'role': 'Series Creator'}, {'author_id': '6802', 'role': 'Series Creator'}]",9780425174807
8661,US,"[{'author_id': '2448', 'role': ''}, {'author_id': '3853589', 'role': 'Foreword by'}]",9788497643658
35002,US,"[{'author_id': '3340', 'role': ''}]",9780007104840
32625,US,"[{'author_id': '10366', 'role': 'Artist'}]",9780847827374
32626,US,"[{'author_id': '10366', 'role': ''}]",9780425165584
32627,US,"[{'author_id': '10366', 'role': ''}]",9780060933159
32628,US,"[{'author_id': '10366', 'role': ''}]",9780060933166
44628,US,"[{'author_id': '25040', 'role': ''}]",9780618446711
44621,US,"[{'author_id': '2849', 'role': ''}, {'author_id': '2848', 'role': 'Reading'}]",9781586212230
29471,US,"[{'author_id': '7995', 'role': ''}]",9780449218471
29474,US,"[{'author_id': '16561', 'role': ''}]",9780439297714
18414,US,"[{'author_id': '3063220', 'role': ''}, {'author_id': '38866', 'role': 'Annotations'}]",9780140449105
35048,US,"[{'author_id': '19807', 'role': ''}]",9780954734305
24671,US,"[{'author_id': '5293', 'role': ''}]",9780312990688
24674,US,"[{'author_id': '13891', 'role': ''}]",9781400047864
3698,US,"[{'author_id': '2533', 'role': ''}, {'author_id': '41938', 'role': 'Introduction'}]",9780143039020
3690,US,"[{'author_id': '2533', 'role': ''}, {'author_id': '6878', 'role': 'Introduction'}]",9780142437308
3692,US,"[{'author_id': '2533', 'role': ''}]",9780099478423
3693,US,"[{'author_id': '2533', 'role': ''}, {'author_id': '3956', 'role': 'Introduction'}]",9780142437919
3695,US,"[{'author_id': '2533', 'role': ''}, {'author_id': '9599', 'role': 'Introduction'}]",9780143039723
38180,US,"[{'author_id': '21477', 'role': ''}]",9781842322765
42579,US,"[{'author_id': '5698', 'role': ''}, {'author_id': '143421', 'role': 'Illustrator'}]",9780786819119
23937,US,"[{'author_id': '4462369', 'role': ''}]",9780802133298
23930,US,"[{'author_id': '4462369', 'role': ''}]",9780802133311
23931,US,"[{'author_id': '4462369', 'role': ''}]",9780802133304
41307,US,"[{'author_id': '957894', 'role': ''}]",9780318634876
8162,US,"[{'author_id': '5353', 'role': ''}]",9780312354602
15444,US,"[{'author_id': '8516', 'role': ''}]",9780812555103
31548,US,"[{'author_id': '4176632', 'role': ''}, {'author_id': '2104', 'role': 'Introduction'}, {'author_id': '3532', 'role': 'Afterword'}]",9780451530172
10750,US,"[{'author_id': '7025', 'role': ''}, {'author_id': '6543253', 'role': 'illustrator'}]",9780060745905
10751,US,"[{'author_id': '7025', 'role': ''}, {'author_id': '6232', 'role': 'Translator'}]",9780061351396
10756,US,"[{'author_id': '4475296', 'role': ''}, {'author_id': '7029', 'role': ''}]",9780465003129
10757,US,"[{'author_id': '7031', 'role': ''}]",9780752842691
17690,US,"[{'author_id': '5223', 'role': ''}, {'author_id': '13007', 'role': 'Translator'}, {'author_id': '13006', 'role': 'Translator'}, {'author_id': '13004', 'role': 'Afterword'}]",9780099428640
17303,US,"[{'author_id': '5544', 'role': ''}]",9781581345278
17309,US,"[{'author_id': '5544', 'role': ''}]",9781581345285
32080,US,"[{'author_id': '5062', 'role': ''}]",9780195098310
32082,US,"[{'author_id': '5062', 'role': ''}]",9780195121216
44045,US,"[{'author_id': '500', 'role': ''}, {'author_id': '3947', 'role': ''}]",9780142437896
42609,US,"[{'author_id': '947', 'role': ''}, {'author_id': '241582', 'role': 'Editor'}]",9781904271222
42602,US,"[{'author_id': '23972', 'role': ''}, {'author_id': '23971', 'role': ''}, {'author_id': '23970', 'role': ''}]",9780761143697
42604,US,"[{'author_id': '23974', 'role': ''}, {'author_id': '23973', 'role': ''}]",9780736904865
42607,US,"[{'author_id': '947', 'role': ''}]",9780743484862
42606,US,"[{'author_id': '947', 'role': ''}, {'author_id': '3852950', 'role': 'Narrator'}, {'author_id': '598635', 'role': 'Narrator'}, {'author_id': '691706', 'role': 'Narrator'}, {'author_id': '3867786', 'role': 'Narrator'}]",9781932219043
45213,US,"[{'author_id': '4012', 'role': ''}]",9781857150186
45217,US,"[{'author_id': '4012', 'role': ''}, {'author_id': '2843703', 'role': 'Editor'}]",9780192834676
43051,US,"[{'author_id': '8979', 'role': ''}]",9780061096853
43058,US,"[{'author_id': '8979', 'role': ''}]",9780060086633
15058,US,"[{'author_id': '205174', 'role': 'Editor'}, {'author_id': '9402', 'role': 'Editor'}]",9789042003408
15054,US,"[{'author_id': '9399', 'role': ''}]",9780679744474
15050,US,"[{'author_id': '9399', 'role': ''}]",9780802135780
15052,US,"[{'author_id': '9399', 'role': ''}]",9780156032896
7337,US,"[{'author_id': '656983', 'role': ''}, {'author_id': '1067608', 'role': 'Introduction'}]",9780345345066
7336,US,"[{'author_id': '1580', 'role': ''}]",9780618057023
7332,US,"[{'author_id': '656983', 'role': ''}, {'author_id': '9533', 'role': 'Editor'}, {'author_id': '4938', 'role': 'Illustrator'}]",9780618391110
7331,US,"[{'author_id': '656983', 'role': ''}, {'author_id': '3853096', 'role': 'Editor'}]",9780618512652
7338,US,"[{'author_id': '4940', 'role': 'Editor'}, {'author_id': '183331', 'role': 'Contributor'}, {'author_id': '785795', 'role': 'Contributor'}]",9781887726092
14686,US,"[{'author_id': '9172', 'role': ''}, {'author_id': '1221698', 'role': 'Introduction'}]",9780345431912
14680,US,"[{'author_id': '1481537', 'role': ''}, {'author_id': '27112', 'role': 'Translator'}, {'author_id': '289245', 'role': 'Illustrations'}]",9780679783183
14688,US,"[{'author_id': '9172', 'role': ''}, {'author_id': '406026', 'role': 'Editor'}]",9780142437766
29919,US,"[{'author_id': '14655', 'role': ''}]",9780345464880
9,US,"[{'author_id': '3', 'role': ''}]",9780976540601
14808,US,"[{'author_id': '9262', 'role': ''}, {'author_id': '195174', 'role': 'Afterword'}, {'author_id': '9261', 'role': ''}]",9780451529510
22763,US,"[{'author_id': '3529', 'role': ''}]",9780099461265
2343,US,"[{'author_id': '63', 'role': ''}]",9780140271577
16514,US,"[{'author_id': '10082', 'role': ''}]",9780812553291
19894,US,"[{'author_id': '40', 'role': ''}]",9780374516901
19897,US,"[{'author_id': '40', 'role': ''}]",9780374516352
19898,US,"[{'author_id': '40', 'role': ''}]",9780374523930
28991,US,"[{'author_id': '15907', 'role': ''}]",9780425159545
13650,US,"[{'author_id': '874602', 'role': ''}]",9781590300060
13651,US,"[{'author_id': '874602', 'role': ''}]",9780061054884
13653,US,"[{'author_id': '874602', 'role': ''}]",9780517480106
13654,US,"[{'author_id': '874602', 'role': ''}]",9780689845338
13657,US,"[{'author_id': '874602', 'role': ''}, {'author_id': '730649', 'role': 'Illustrator'}]",9780441012244
13658,US,"[{'author_id': '874602', 'role': ''}]",9780441011254
13659,US,"[{'author_id': '874602', 'role': ''}]",9780441011247
12408,US,"[{'author_id': '7894', 'role': ''}, {'author_id': '21413', 'role': 'Editor'}]",9780393979169
12401,US,"[{'author_id': '7885', 'role': ''}]",9780295981468
31985,US,"[{'author_id': '8476', 'role': ''}, {'author_id': '154159', 'role': ''}]",9781569319505
31980,US,"[{'author_id': '4488000', 'role': ''}]",9780374131944
31981,US,"[{'author_id': '18015', 'role': 'Writer'}, {'author_id': '12775', 'role': 'Artist'}]",9780785117599
31983,US,"[{'author_id': '8476', 'role': ''}]",9781569319499
8537,US,"[{'author_id': '5561', 'role': ''}]",9780515123463
484,US,"[{'author_id': '267', 'role': 'editor'}, {'author_id': '685067', 'role': 'editor'}, {'author_id': '1056940', 'role': 'editor'}, {'author_id': '520810', 'role': 'editor'}, {'author_id': '2747979', 'role': 'editor'}]",9780393318289
31181,US,"[{'author_id': '457', 'role': ''}]",9780345485595
4140,US,"[{'author_id': '2849', 'role': 'Editor'}, {'author_id': '27069', 'role': 'Contributor'}, {'author_id': '24956', 'role': 'Contributor'}, {'author_id': '3524', 'role': 'Contributor'}, {'author_id': '11746', 'role': 'Contributor'}, {'author_id': '22694', 'role': 'Contributor'}, {'author_id': '18710', 'role': 'Contributor'}, {'author_id': '92333', 'role': 'Contributor'}, {'author_id': '476225', 'role': 'Contributor'}, {'author_id': '7371', 'role': 'Contributor'}, {'author_id': '2122', 'role': 'Contributor'}, {'author_id': '45531', 'role': 'Contributor'}, {'author_id': '3670', 'role': 'Contributor'}, {'author_id': '45712', 'role': 'Contributor'}, {'author_id': '6410', 'role': 'Contributor'}, {'author_id': '170967', 'role': 'Contributor'}, {'author_id': '472557', 'role': 'Contributor'}, {'author_id': '7622', 'role': 'Contributor'}, {'author_id': '6647', 'role': 'Contributor'}]",9780743276122
5420,US,"[{'author_id': '3389', 'role': ''}]",9780340770535
20694,US,"[{'author_id': '193', 'role': ''}]",9780688143886
25257,US,"[{'author_id': '14198', 'role': ''}]",9783551552716
13588,US,"[{'author_id': '8477', 'role': ''}, {'author_id': '15577045', 'role': 'Illustrator'}]",9781421506418
13589,US,"[{'author_id': '8477', 'role': ''}, {'author_id': '15577045', 'role': 'Illustrator'}]",9781421506425
13509,US,"[{'author_id': '8458', 'role': ''}]",9781565840089
13506,US,"[{'author_id': '8185168', 'role': ''}]",9780312869595
22063,US,"[{'author_id': '12014', 'role': ''}, {'author_id': '111935', 'role': ''}]",9780743444040
22061,US,"[{'author_id': '12014', 'role': ''}, {'author_id': '2720', 'role': 'Illustrator'}, {'author_id': '12610', 'role': 'Illustrator'}, {'author_id': '1227266', 'role': 'Illustrator'}, {'author_id': '12609', 'role': 'Illustrator'}, {'author_id': '2950598', 'role': 'Illustrator'}]",9781401200688
22060,US,"[{'author_id': '12014', 'role': ''}, {'author_id': '12609', 'role': 'Illustrator'}, {'author_id': '2720', 'role': 'Illustrator'}, {'author_id': '12610', 'role': 'Illustrator'}, {'author_id': '1227266', 'role': 'Illustrator'}, {'author_id': '2950598', 'role': 'Illustrator'}]",9781401203573
22067,US,"[{'author_id': '12014', 'role': ''}]",9780843955934
22065,US,"[{'author_id': '12014', 'role': ''}]",9780425198056
22068,US,"[{'author_id': '12014', 'role': ''}]",9780743496650
20891,US,"[{'author_id': '12286', 'role': ''}]",9780755323005
8725,US,"[{'author_id': '5662', 'role': ''}]",9780375758737
27588,US,"[{'author_id': '15509', 'role': ''}]",9780375725975
32929,US,"[{'author_id': '18479', 'role': ''}, {'author_id': '18480', 'role': 'Illustrator'}]",9780060775858
44766,US,"[{'author_id': '7031', 'role': ''}]",9780440224044
29718,US,"[{'author_id': '16747', 'role': ''}, {'author_id': '319857', 'role': 'Translator'}, {'author_id': '4128', 'role': 'Introduction'}]",9780142180006
4,US,"[{'author_id': '1077326', 'role': ''}]",9780439554893
45101,US,"[{'author_id': '25307', 'role': ''}]",9780006498865
7534,US,"[{'author_id': '5098', 'role': ''}]",9781400065011
7531,US,"[{'author_id': '5098', 'role': ''}]",9780375760914
7530,US,"[{'author_id': '5098', 'role': ''}]",9780375760921
7533,US,"[{'author_id': '5098', 'role': ''}]",9780812969016
23818,US,"[{'author_id': '5525', 'role': ''}, {'author_id': '1978112', 'role': ''}]",9780756611774
23811,US,"[{'author_id': '13397', 'role': ''}]",9780851708713
23814,US,"[{'author_id': '4633123', 'role': ''}]",9780812966299
23816,US,"[{'author_id': '8265', 'role': ''}]",9780698117976
20677,US,"[{'author_id': '159', 'role': ''}, {'author_id': '921548', 'role': 'Editor'}, {'author_id': '35107', 'role': 'Editor'}]",9780940450226
20671,US,"[{'author_id': '187', 'role': ''}]",9780743260169
30491,US,"[{'author_id': '7084', 'role': ''}, {'author_id': '6441', 'role': ''}, {'author_id': '2900919', 'role': ''}]",9780143037514
