book_id,genres
30480,"{'non-fiction': 2631, 'history, historical fiction, biography': 850, 'fiction': 23}"
17601,{'non-fiction': 130}
6182,"{'history, historical fiction, biography': 13, 'non-fiction': 6, 'comics, graphic': 2}"
6180,"{'fiction': 36, 'non-fiction': 3}"
3280,"{'non-fiction': 20, 'history, historical fiction, biography': 1}"
6869,{'fiction': 309}
6862,"{'fiction': 1330, 'history, historical fiction, biography': 26, 'romance': 10}"
9696,"{'fiction': 119, 'history, historical fiction, biography': 17}"
30851,"{'non-fiction': 122, 'history, historical fiction, biography': 149, 'fiction': 27, 'comics, graphic': 5}"
30852,"{'non-fiction': 650, 'fiction': 368, 'history, historical fiction, biography': 361, 'fantasy, paranormal': 16, 'comics, graphic': 11}"
30856,"{'romance': 309, 'fiction': 16}"
30859,"{'fiction': 12, 'romance': 3}"
37272,"{'history, historical fiction, biography': 15, 'non-fiction': 3}"
20972,{'non-fiction': 33}
385,"{'non-fiction': 456, 'history, historical fiction, biography': 3}"
386,"{'non-fiction': 291, 'fiction': 63, 'history, historical fiction, biography': 87, 'poetry': 19}"
2199,"{'history, historical fiction, biography': 5652, 'non-fiction': 2604, 'comics, graphic': 27, 'fiction': 19}"
33551,"{'mystery, thriller, crime': 22, 'fiction': 9, 'fantasy, paranormal': 4}"
33550,"{'mystery, thriller, crime': 24, 'fiction': 7, 'history, historical fiction, biography': 1, 'fantasy, paranormal': 1}"
33555,"{'fiction': 380, 'fantasy, paranormal': 342, 'romance': 74, 'children': 10}"
14891,"{'fiction': 3305, 'history, historical fiction, biography': 1978, 'young-adult': 923, 'children': 126}"
22120,"{'history, historical fiction, biography': 91, 'non-fiction': 29, 'fiction': 1, 'fantasy, paranormal': 1}"
22121,"{'history, historical fiction, biography': 181, 'non-fiction': 167, 'fiction': 3}"
22126,"{'non-fiction': 102, 'history, historical fiction, biography': 9, 'fiction': 1}"
22127,"{'non-fiction': 25, 'history, historical fiction, biography': 2}"
23194,"{'non-fiction': 29, 'poetry': 1, 'history, historical fiction, biography': 2}"
17747,"{'non-fiction': 51, 'comics, graphic': 8, 'history, historical fiction, biography': 1}"
6976,"{'fiction': 1645, 'romance': 156, 'fantasy, paranormal': 8}"
6974,"{'romance': 113, 'fiction': 14, 'fantasy, paranormal': 13, 'history, historical fiction, biography': 1}"
6970,"{'romance': 121, 'fantasy, paranormal': 153, 'fiction': 10, 'history, historical fiction, biography': 3}"
2873,"{'fiction': 1357, 'history, historical fiction, biography': 1005, 'mystery, thriller, crime': 50, 'romance': 53, 'fantasy, paranormal': 6}"
2872,"{'fiction': 876, 'history, historical fiction, biography': 956, 'romance': 17}"
2871,"{'fiction': 894, 'history, historical fiction, biography': 742, 'romance': 9, 'poetry': 5, 'young-adult': 4}"
2879,"{'comics, graphic': 160, 'fantasy, paranormal': 40, 'fiction': 20, 'young-adult': 5}"
10233,"{'non-fiction': 171, 'history, historical fiction, biography': 11}"
10232,"{'non-fiction': 263, 'history, historical fiction, biography': 4}"
10235,"{'non-fiction': 1963, 'history, historical fiction, biography': 663, 'fiction': 19, 'comics, graphic': 16}"
10238,"{'non-fiction': 319, 'history, historical fiction, biography': 6}"
63,"{'fiction': 54, 'history, historical fiction, biography': 39, 'fantasy, paranormal': 5}"
771,"{'non-fiction': 727, 'history, historical fiction, biography': 15}"
6505,"{'non-fiction': 1040, 'history, historical fiction, biography': 412, 'fiction': 85, 'young-adult': 17}"
45102,"{'fiction': 336, 'fantasy, paranormal': 600, 'romance': 24}"
38503,"{'fiction': 256, 'poetry': 73, 'non-fiction': 9, 'history, historical fiction, biography': 7}"
38501,"{'fiction': 1022, 'poetry': 54, 'history, historical fiction, biography': 56, 'non-fiction': 29, 'young-adult': 17, 'comics, graphic': 27}"
38504,"{'poetry': 793, 'fiction': 38, 'non-fiction': 24}"
7453,"{'non-fiction': 16, 'romance': 1}"
31742,"{'fiction': 67, 'non-fiction': 46, 'history, historical fiction, biography': 27}"
31740,"{'fiction': 157, 'fantasy, paranormal': 10, 'romance': 5}"
16928,"{'poetry': 47, 'fiction': 6, 'non-fiction': 5, 'history, historical fiction, biography': 5}"
16371,"{'mystery, thriller, crime': 1432, 'fiction': 277, 'history, historical fiction, biography': 17}"
1823,"{'non-fiction': 922, 'history, historical fiction, biography': 39, 'mystery, thriller, crime': 6, 'fiction': 6}"
9386,"{'non-fiction': 45, 'history, historical fiction, biography': 1}"
19075,"{'fiction': 3531, 'romance': 494, 'history, historical fiction, biography': 433}"
19078,"{'fiction': 3531, 'romance': 494, 'history, historical fiction, biography': 433}"
42408,{'children': 19}
27066,"{'fiction': 60, 'fantasy, paranormal': 11}"
21819,"{'non-fiction': 5, 'history, historical fiction, biography': 1, 'fiction': 1}"
43255,"{'non-fiction': 456, 'history, historical fiction, biography': 318, 'fiction': 46, 'mystery, thriller, crime': 16, 'comics, graphic': 5}"
16874,"{'non-fiction': 44, 'history, historical fiction, biography': 12, 'fiction': 2, 'poetry': 1}"
16879,"{'fiction': 22, 'non-fiction': 9, 'history, historical fiction, biography': 4, 'poetry': 1}"
16878,"{'non-fiction': 311, 'history, historical fiction, biography': 88, 'fiction': 5}"
24213,"{'fantasy, paranormal': 5271, 'fiction': 3471, 'children': 5233, 'young-adult': 853, 'poetry': 71}"
24217,"{'fantasy, paranormal': 5271, 'fiction': 3471, 'children': 5233, 'young-adult': 853, 'poetry': 71}"
24215,"{'fantasy, paranormal': 50, 'children': 168, 'fiction': 25, 'comics, graphic': 5, 'young-adult': 2}"
34222,"{'fiction': 27, 'comics, graphic': 49, 'fantasy, paranormal': 7, 'history, historical fiction, biography': 1, 'children': 3}"
34224,{'non-fiction': 18}
5062,"{'fiction': 701, 'history, historical fiction, biography': 529, 'mystery, thriller, crime': 292}"
15654,"{'mystery, thriller, crime': 2068, 'non-fiction': 1322, 'history, historical fiction, biography': 171, 'fiction': 9, 'comics, graphic': 7}"
15655,"{'fiction': 277, 'mystery, thriller, crime': 23}"
15650,"{'comics, graphic': 36, 'fiction': 14, 'fantasy, paranormal': 4, 'mystery, thriller, crime': 2, 'poetry': 1}"
15651,"{'poetry': 2247, 'fiction': 1458, 'fantasy, paranormal': 299, 'history, historical fiction, biography': 187}"
14084,"{'fiction': 101, 'history, historical fiction, biography': 2}"
15924,"{'romance': 971, 'fiction': 604, 'mystery, thriller, crime': 18, 'young-adult': 11}"
15925,"{'romance': 1479, 'fiction': 804, 'mystery, thriller, crime': 115, 'young-adult': 18}"
15923,"{'mystery, thriller, crime': 46, 'fiction': 8}"
10433,"{'fiction': 55, 'mystery, thriller, crime': 37, 'history, historical fiction, biography': 3}"
37722,"{'non-fiction': 69, 'history, historical fiction, biography': 68, 'fiction': 5, 'fantasy, paranormal': 4, 'mystery, thriller, crime': 1}"
14951,"{'history, historical fiction, biography': 309, 'non-fiction': 249, 'fiction': 81, 'comics, graphic': 10}"
14959,"{'fiction': 178, 'romance': 18, 'mystery, thriller, crime': 18, 'history, historical fiction, biography': 2}"
6668,"{'children': 893, 'fiction': 182, 'fantasy, paranormal': 68, 'young-adult': 26}"
6660,"{'non-fiction': 10, 'fiction': 2, 'fantasy, paranormal': 1}"
6667,"{'non-fiction': 195, 'history, historical fiction, biography': 226, 'children': 324, 'comics, graphic': 33, 'young-adult': 25, 'fiction': 23}"
11511,"{'fiction': 272, 'fantasy, paranormal': 180, 'mystery, thriller, crime': 100, 'history, historical fiction, biography': 10}"
25715,{'non-fiction': 1}
5319,"{'fiction': 85, 'non-fiction': 23, 'history, historical fiction, biography': 26, 'young-adult': 4, 'children': 3}"
5310,"{'comics, graphic': 195, 'fiction': 11, 'history, historical fiction, biography': 9, 'fantasy, paranormal': 3, 'children': 2, 'non-fiction': 1}"
18041,"{'fiction': 35, 'comics, graphic': 1}"
18042,"{'fiction': 72, 'fantasy, paranormal': 4, 'romance': 2, 'mystery, thriller, crime': 1}"
14194,"{'romance': 19, 'fantasy, paranormal': 1, 'fiction': 3}"
43475,"{'young-adult': 271, 'fiction': 302, 'children': 199, 'history, historical fiction, biography': 39, 'romance': 21}"
28645,{'fiction': 822}
13853,"{'fantasy, paranormal': 21934, 'fiction': 7249, 'young-adult': 4571, 'children': 10138}"
13856,"{'fantasy, paranormal': 4572, 'fiction': 838, 'comics, graphic': 55, 'young-adult': 20}"
13854,"{'fantasy, paranormal': 156, 'fiction': 43}"
34199,"{'non-fiction': 35, 'history, historical fiction, biography': 13, 'fiction': 2}"
4408,"{'fiction': 6041, 'history, historical fiction, biography': 1114}"
4404,"{'fantasy, paranormal': 21990, 'fiction': 8703, 'mystery, thriller, crime': 424}"
4405,"{'history, historical fiction, biography': 314, 'non-fiction': 146, 'fiction': 1}"
4407,"{'fantasy, paranormal': 21990, 'fiction': 8703, 'mystery, thriller, crime': 424}"
10973,"{'fiction': 3, 'mystery, thriller, crime': 1, 'fantasy, paranormal': 3}"
22493,"{'history, historical fiction, biography': 32, 'non-fiction': 18}"
3580,"{'fiction': 193, 'young-adult': 120, 'history, historical fiction, biography': 75, 'children': 155, 'romance': 19}"
3581,"{'mystery, thriller, crime': 527, 'fiction': 328, 'history, historical fiction, biography': 45}"
3582,"{'mystery, thriller, crime': 77, 'fiction': 40, 'history, historical fiction, biography': 3, 'non-fiction': 2}"
3583,"{'mystery, thriller, crime': 17, 'history, historical fiction, biography': 3, 'young-adult': 1, 'fiction': 7, 'non-fiction': 1}"
3584,"{'non-fiction': 98, 'history, historical fiction, biography': 28, 'mystery, thriller, crime': 47, 'fiction': 3}"
3587,"{'history, historical fiction, biography': 30, 'mystery, thriller, crime': 18, 'fiction': 19, 'non-fiction': 7}"
14376,"{'fiction': 1317, 'history, historical fiction, biography': 130, 'fantasy, paranormal': 101, 'non-fiction': 109, 'poetry': 9}"
40359,"{'mystery, thriller, crime': 2776, 'fiction': 786, 'romance': 410}"
31030,"{'comics, graphic': 14, 'fantasy, paranormal': 5, 'young-adult': 1, 'fiction': 1, 'history, historical fiction, biography': 1}"
30085,{'non-fiction': 1}
32108,"{'romance': 555, 'fiction': 291, 'history, historical fiction, biography': 434, 'mystery, thriller, crime': 60}"
31647,"{'children': 8110, 'fantasy, paranormal': 2223, 'fiction': 2181, 'young-adult': 883}"
32714,"{'fiction': 4, 'fantasy, paranormal': 4, 'mystery, thriller, crime': 3}"
37673,"{'young-adult': 696, 'fiction': 905, 'history, historical fiction, biography': 441, 'children': 737, 'fantasy, paranormal': 44}"
1525,"{'fiction': 270, 'poetry': 139, 'history, historical fiction, biography': 101, 'fantasy, paranormal': 20}"
1526,"{'fiction': 270, 'poetry': 139, 'history, historical fiction, biography': 101, 'fantasy, paranormal': 20}"
1521,"{'fiction': 270, 'poetry': 139, 'history, historical fiction, biography': 101, 'fantasy, paranormal': 20}"
1523,"{'fiction': 32, 'history, historical fiction, biography': 18, 'poetry': 13, 'fantasy, paranormal': 1}"
22229,"{'romance': 354, 'history, historical fiction, biography': 274, 'fiction': 27, 'mystery, thriller, crime': 2, 'fantasy, paranormal': 2}"
22225,"{'romance': 51, 'fiction': 4}"
22227,"{'romance': 55, 'fiction': 3, 'history, historical fiction, biography': 1}"
22226,{'romance': 27}
22221,"{'poetry': 3028, 'fiction': 2837, 'history, historical fiction, biography': 1394, 'fantasy, paranormal': 567, 'non-fiction': 57}"
14595,"{'non-fiction': 710, 'history, historical fiction, biography': 258}"
29506,"{'non-fiction': 93, 'history, historical fiction, biography': 55, 'fiction': 2}"
14909,"{'non-fiction': 6, 'history, historical fiction, biography': 1}"
38341,"{'non-fiction': 11, 'history, historical fiction, biography': 4}"
38340,"{'non-fiction': 62, 'history, historical fiction, biography': 1}"
38344,"{'non-fiction': 36, 'history, historical fiction, biography': 5}"
38346,"{'fiction': 63, 'comics, graphic': 105, 'children': 5, 'poetry': 3, 'mystery, thriller, crime': 2, 'fantasy, paranormal': 1, 'history, historical fiction, biography': 1, 'young-adult': 1}"
30229,"{'fantasy, paranormal': 241, 'fiction': 38, 'romance': 9, 'mystery, thriller, crime': 2}"
41541,"{'fiction': 1175, 'fantasy, paranormal': 618, 'history, historical fiction, biography': 397, 'mystery, thriller, crime': 230}"
41544,"{'non-fiction': 4, 'history, historical fiction, biography': 3}"
10518,"{'non-fiction': 51, 'fiction': 3, 'history, historical fiction, biography': 1}"
10519,"{'history, historical fiction, biography': 114, 'non-fiction': 51, 'fiction': 1, 'comics, graphic': 1}"
10517,"{'non-fiction': 180, 'fiction': 29, 'history, historical fiction, biography': 3}"
10514,"{'non-fiction': 149, 'fiction': 9, 'history, historical fiction, biography': 9}"
30415,"{'romance': 122, 'fiction': 12}"
33896,"{'fiction': 634, 'history, historical fiction, biography': 388, 'romance': 8}"
42990,"{'fiction': 56, 'history, historical fiction, biography': 6}"
27315,"{'non-fiction': 372, 'history, historical fiction, biography': 95, 'fiction': 7}"
22443,"{'history, historical fiction, biography': 22, 'non-fiction': 11, 'fantasy, paranormal': 1}"
38401,"{'fiction': 248, 'mystery, thriller, crime': 5, 'fantasy, paranormal': 3, 'non-fiction': 2}"
22508,"{'history, historical fiction, biography': 36, 'non-fiction': 20}"
23617,"{'fantasy, paranormal': 470, 'fiction': 117, 'children': 253, 'young-adult': 24}"
22331,"{'fiction': 20, 'fantasy, paranormal': 6, 'history, historical fiction, biography': 2}"
9288,"{'fiction': 3590, 'history, historical fiction, biography': 1161, 'fantasy, paranormal': 350, 'romance': 180}"
9282,"{'fiction': 331, 'romance': 145, 'mystery, thriller, crime': 10}"
41951,"{'fiction': 556, 'romance': 83}"
41952,"{'fiction': 269, 'romance': 23}"
2586,{'non-fiction': 3}
2584,{}
2581,{'non-fiction': 111}
27525,"{'fiction': 694, 'fantasy, paranormal': 47, 'mystery, thriller, crime': 37}"
27526,"{'fiction': 808, 'fantasy, paranormal': 44, 'mystery, thriller, crime': 43, 'history, historical fiction, biography': 4}"
27523,"{'fiction': 1270, 'fantasy, paranormal': 269, 'mystery, thriller, crime': 150, 'young-adult': 20}"
27528,"{'fiction': 1155, 'fantasy, paranormal': 83, 'mystery, thriller, crime': 56, 'non-fiction': 5}"
5952,"{'non-fiction': 20, 'history, historical fiction, biography': 9, 'fiction': 2}"
35880,"{'fantasy, paranormal': 37, 'romance': 53, 'fiction': 2, 'mystery, thriller, crime': 5}"
35886,"{'romance': 16, 'mystery, thriller, crime': 5, 'fiction': 1}"
21552,"{'fiction': 3, 'mystery, thriller, crime': 1}"
39582,"{'history, historical fiction, biography': 148, 'non-fiction': 39}"
37426,"{'fiction': 990, 'romance': 16}"
37420,"{'fiction': 210, 'history, historical fiction, biography': 2}"
12043,"{'mystery, thriller, crime': 7}"
12047,"{'non-fiction': 9, 'history, historical fiction, biography': 7, 'comics, graphic': 1}"
12048,{'fiction': 24}
14839,"{'fiction': 287, 'mystery, thriller, crime': 699}"
14836,"{'fiction': 3508, 'history, historical fiction, biography': 750, 'fantasy, paranormal': 310}"
6721,"{'fiction': 3, 'mystery, thriller, crime': 2, 'fantasy, paranormal': 1}"
11277,"{'fiction': 164, 'fantasy, paranormal': 57, 'mystery, thriller, crime': 11}"
11278,"{'mystery, thriller, crime': 154, 'fiction': 30}"
11279,"{'fiction': 225, 'mystery, thriller, crime': 163, 'fantasy, paranormal': 91, 'history, historical fiction, biography': 11}"
43713,{'non-fiction': 95}
43717,"{'fiction': 344, 'mystery, thriller, crime': 281, 'fantasy, paranormal': 18, 'comics, graphic': 5}"
43529,"{'young-adult': 206, 'romance': 55, 'fiction': 67}"
43378,"{'history, historical fiction, biography': 18, 'non-fiction': 19}"
407,{'fiction': 124}
406,{'fiction': 479}
404,"{'fiction': 81, 'mystery, thriller, crime': 9, 'romance': 1}"
28748,"{'fiction': 93, 'children': 134, 'fantasy, paranormal': 29, 'young-adult': 18, 'comics, graphic': 14}"
28749,"{'fiction': 253, 'fantasy, paranormal': 31, 'young-adult': 2}"
400,"{'fiction': 644, 'history, historical fiction, biography': 187, 'mystery, thriller, crime': 15, 'non-fiction': 5}"
28747,"{'fiction': 623, 'fantasy, paranormal': 12, 'non-fiction': 6}"
409,"{'fiction': 510, 'history, historical fiction, biography': 113, 'fantasy, paranormal': 8}"
408,"{'fiction': 186, 'mystery, thriller, crime': 13}"
16951,"{'fiction': 224, 'history, historical fiction, biography': 167, 'mystery, thriller, crime': 40}"
12906,"{'history, historical fiction, biography': 1, 'non-fiction': 1}"
3483,"{'fiction': 1471, 'mystery, thriller, crime': 543, 'young-adult': 81}"
37241,"{'young-adult': 43, 'fiction': 43, 'children': 2}"
37240,"{'young-adult': 83, 'fantasy, paranormal': 66, 'fiction': 64, 'children': 34}"
19136,"{'mystery, thriller, crime': 837, 'fantasy, paranormal': 508, 'fiction': 563}"
13425,"{'non-fiction': 16, 'history, historical fiction, biography': 15}"
13421,"{'history, historical fiction, biography': 9, 'non-fiction': 5, 'fiction': 1}"
34507,"{'fantasy, paranormal': 3821, 'fiction': 1415, 'comics, graphic': 79, 'young-adult': 39}"
23418,"{'non-fiction': 420, 'history, historical fiction, biography': 23}"
8529,"{'mystery, thriller, crime': 343, 'fiction': 56}"
8528,"{'mystery, thriller, crime': 255, 'fiction': 36}"
8523,"{'mystery, thriller, crime': 251, 'fiction': 32}"
8522,"{'mystery, thriller, crime': 316, 'fiction': 49}"
8520,"{'mystery, thriller, crime': 364, 'fiction': 68}"
8525,"{'mystery, thriller, crime': 418, 'fiction': 72}"
32720,"{'fiction': 1555, 'mystery, thriller, crime': 620, 'fantasy, paranormal': 505}"
20021,"{'fiction': 38, 'history, historical fiction, biography': 48, 'romance': 4}"
25772,"{'history, historical fiction, biography': 154, 'non-fiction': 55}"
25777,"{'history, historical fiction, biography': 52, 'non-fiction': 27}"
26596,"{'poetry': 1190, 'fiction': 13, 'non-fiction': 6}"
9816,"{'fiction': 217, 'history, historical fiction, biography': 68, 'non-fiction': 9}"
1468,"{'fiction': 13, 'poetry': 5, 'history, historical fiction, biography': 4}"
1465,"{'fiction': 6, 'poetry': 5, 'history, historical fiction, biography': 3}"
1467,"{'poetry': 7, 'fiction': 5, 'history, historical fiction, biography': 10, 'non-fiction': 2}"
1466,"{'poetry': 27, 'fiction': 8, 'history, historical fiction, biography': 1}"
1463,"{'fiction': 22, 'poetry': 9, 'history, historical fiction, biography': 4}"
1462,"{'poetry': 4, 'fiction': 7, 'history, historical fiction, biography': 5, 'fantasy, paranormal': 1}"
22364,"{'comics, graphic': 436, 'fiction': 24, 'history, historical fiction, biography': 3, 'fantasy, paranormal': 2}"
22365,"{'comics, graphic': 395, 'fiction': 10, 'fantasy, paranormal': 2}"
22366,"{'fiction': 40, 'comics, graphic': 22, 'fantasy, paranormal': 7, 'history, historical fiction, biography': 1}"
22360,"{'comics, graphic': 233, 'fiction': 16, 'fantasy, paranormal': 5}"
22362,"{'comics, graphic': 483, 'fiction': 12, 'fantasy, paranormal': 2}"
22363,"{'comics, graphic': 132, 'fiction': 1, 'fantasy, paranormal': 1}"
39099,"{'fiction': 194, 'history, historical fiction, biography': 247, 'romance': 94, 'fantasy, paranormal': 65}"
39097,"{'history, historical fiction, biography': 160, 'romance': 159, 'fantasy, paranormal': 129, 'fiction': 28, 'mystery, thriller, crime': 2}"
39093,"{'non-fiction': 118, 'history, historical fiction, biography': 16}"
26638,"{'history, historical fiction, biography': 4, 'non-fiction': 2}"
25553,"{'children': 14, 'non-fiction': 2}"
3834,"{'mystery, thriller, crime': 418, 'fiction': 120}"
3835,"{'fiction': 3727, 'history, historical fiction, biography': 503, 'fantasy, paranormal': 143}"
3830,"{'mystery, thriller, crime': 845, 'fiction': 178}"
3831,"{'history, historical fiction, biography': 60, 'non-fiction': 32, 'mystery, thriller, crime': 9, 'fiction': 2}"
3832,"{'mystery, thriller, crime': 1681, 'fiction': 376, 'history, historical fiction, biography': 14}"
3833,"{'mystery, thriller, crime': 738, 'fiction': 168}"
20076,"{'fiction': 82, 'fantasy, paranormal': 66, 'young-adult': 4}"
20074,"{'fiction': 119, 'fantasy, paranormal': 127, 'young-adult': 5, 'children': 2}"
20075,"{'fantasy, paranormal': 601, 'fiction': 239, 'young-adult': 5}"
20071,"{'young-adult': 72, 'romance': 23, 'fiction': 43, 'children': 3, 'non-fiction': 1}"
19428,"{'children': 17, 'fantasy, paranormal': 3, 'fiction': 4, 'mystery, thriller, crime': 2, 'young-adult': 1}"
17236,"{'fiction': 6158, 'fantasy, paranormal': 4657, 'mystery, thriller, crime': 700, 'history, historical fiction, biography': 540, 'romance': 191}"
16091,"{'comics, graphic': 145, 'mystery, thriller, crime': 9, 'fiction': 5, 'romance': 1, 'fantasy, paranormal': 1}"
19511,"{'non-fiction': 15, 'history, historical fiction, biography': 1}"
19510,{'non-fiction': 8}
19512,"{'non-fiction': 31, 'history, historical fiction, biography': 11}"
35515,"{'non-fiction': 51, 'history, historical fiction, biography': 6, 'fiction': 1}"
35514,"{'non-fiction': 16, 'fantasy, paranormal': 1, 'history, historical fiction, biography': 2}"
35519,"{'history, historical fiction, biography': 271, 'non-fiction': 259, 'fantasy, paranormal': 38, 'fiction': 36}"
27323,"{'history, historical fiction, biography': 1838, 'non-fiction': 1787, 'fiction': 188, 'young-adult': 14}"
27326,"{'fiction': 107, 'history, historical fiction, biography': 83, 'non-fiction': 6}"
22914,"{'fantasy, paranormal': 56, 'fiction': 46, 'non-fiction': 17, 'children': 50, 'history, historical fiction, biography': 3, 'young-adult': 2}"
1241,"{'non-fiction': 792, 'history, historical fiction, biography': 435, 'fiction': 398, 'comics, graphic': 18}"
1243,"{'non-fiction': 2, 'fiction': 2}"
1246,{'non-fiction': 17}
22549,"{'fantasy, paranormal': 3670, 'fiction': 1448, 'mystery, thriller, crime': 93}"
22542,"{'non-fiction': 41, 'history, historical fiction, biography': 1, 'comics, graphic': 1}"
22543,"{'non-fiction': 1178, 'history, historical fiction, biography': 15}"
22547,"{'fantasy, paranormal': 10, 'fiction': 4, 'comics, graphic': 1}"
24736,"{'fiction': 219, 'history, historical fiction, biography': 59}"
24733,"{'fiction': 33, 'history, historical fiction, biography': 2, 'mystery, thriller, crime': 1, 'fantasy, paranormal': 1}"
24739,{'fiction': 59}
7656,"{'fiction': 10175, 'fantasy, paranormal': 2294, 'young-adult': 418}"
23533,"{'non-fiction': 10, 'history, historical fiction, biography': 6, 'fiction': 5}"
6876,{'romance': 3}
6872,"{'fiction': 389, 'mystery, thriller, crime': 50, 'romance': 6}"
40184,"{'non-fiction': 141, 'fiction': 21, 'history, historical fiction, biography': 39, 'comics, graphic': 3}"
26673,"{'comics, graphic': 66, 'mystery, thriller, crime': 3, 'fiction': 1}"
2289,"{'non-fiction': 8053, 'mystery, thriller, crime': 5304, 'fiction': 1244, 'history, historical fiction, biography': 1303}"
2281,{'fiction': 143}
2282,"{'fiction': 3030, 'romance': 262, 'history, historical fiction, biography': 77}"
2285,"{'mystery, thriller, crime': 73, 'fiction': 19, 'history, historical fiction, biography': 1}"
2287,"{'fiction': 411, 'history, historical fiction, biography': 5, 'non-fiction': 4}"
11978,"{'fiction': 70, 'fantasy, paranormal': 4}"
18828,"{'fiction': 293, 'romance': 6, 'young-adult': 3}"
18829,{'fiction': 76}
18826,"{'fiction': 133, 'history, historical fiction, biography': 34}"
18825,"{'fiction': 322, 'mystery, thriller, crime': 21}"
18822,"{'fiction': 216, 'history, historical fiction, biography': 48}"
16634,"{'fiction': 923, 'fantasy, paranormal': 44}"
29571,"{'non-fiction': 166, 'fiction': 2}"
35983,"{'non-fiction': 18, 'history, historical fiction, biography': 8, 'fiction': 4, 'poetry': 1}"
37564,"{'history, historical fiction, biography': 251, 'non-fiction': 179}"
37566,{'non-fiction': 44}
37560,"{'fiction': 7251, 'history, historical fiction, biography': 1700, 'romance': 515}"
37569,{'non-fiction': 15}
27356,{'children': 12}
39784,"{'young-adult': 26, 'children': 10, 'fiction': 9, 'romance': 3}"
39785,"{'young-adult': 28, 'fiction': 13, 'children': 15}"
31849,"{'non-fiction': 10, 'history, historical fiction, biography': 2}"
31842,"{'non-fiction': 12, 'history, historical fiction, biography': 1, 'fantasy, paranormal': 1, 'fiction': 1}"
11318,"{'mystery, thriller, crime': 406, 'fiction': 177}"
11313,"{'fantasy, paranormal': 1920, 'young-adult': 576, 'fiction': 374, 'children': 558}"
9051,"{'history, historical fiction, biography': 216, 'non-fiction': 54}"
5114,"{'fiction': 143, 'young-adult': 6}"
5111,"{'fiction': 6, 'non-fiction': 1, 'young-adult': 1}"
5113,"{'fiction': 3025, 'young-adult': 70}"
18242,"{'non-fiction': 104, 'history, historical fiction, biography': 188}"
18243,"{'fiction': 5243, 'history, historical fiction, biography': 2215, 'romance': 169}"
18241,"{'fiction': 5243, 'history, historical fiction, biography': 2215, 'romance': 169}"
18246,"{'history, historical fiction, biography': 64, 'non-fiction': 23}"
18245,"{'fiction': 5243, 'history, historical fiction, biography': 2215, 'romance': 169}"
2005,"{'fantasy, paranormal': 42155, 'young-adult': 14396, 'fiction': 11307, 'children': 6907, 'mystery, thriller, crime': 467, 'romance': 340}"
1295,"{'fiction': 1313, 'history, historical fiction, biography': 1036, 'romance': 235, 'fantasy, paranormal': 206, 'children': 124, 'young-adult': 46}"
29290,"{'children': 330, 'fiction': 45, 'poetry': 3}"
4606,"{'children': 27, 'poetry': 6, 'fiction': 2, 'fantasy, paranormal': 1}"
4605,{'fiction': 426}
4602,"{'children': 332, 'fiction': 26, 'fantasy, paranormal': 26}"
4600,"{'children': 854, 'fiction': 15, 'poetry': 8}"
4601,"{'children': 2456, 'fiction': 143, 'fantasy, paranormal': 67}"
15581,"{'fiction': 186, 'fantasy, paranormal': 4}"
15587,"{'fiction': 12, 'poetry': 1}"
15584,"{'fiction': 98, 'mystery, thriller, crime': 21, 'comics, graphic': 1}"
37340,"{'fantasy, paranormal': 109, 'romance': 35, 'fiction': 11}"
37341,"{'romance': 59, 'fiction': 7, 'fantasy, paranormal': 1}"
37347,"{'young-adult': 199, 'romance': 83, 'fiction': 80, 'fantasy, paranormal': 10}"
7662,"{'fiction': 44, 'mystery, thriller, crime': 14, 'fantasy, paranormal': 4, 'romance': 1}"
30680,{'fiction': 224}
30681,"{'fiction': 62, 'young-adult': 10}"
33075,"{'non-fiction': 14, 'fiction': 2, 'young-adult': 1}"
28004,"{'non-fiction': 11, 'history, historical fiction, biography': 2, 'fiction': 1}"
8627,"{'fiction': 2234, 'history, historical fiction, biography': 1994}"
28228,"{'non-fiction': 135, 'history, historical fiction, biography': 17, 'mystery, thriller, crime': 1, 'fiction': 2}"
28227,"{'fiction': 74, 'history, historical fiction, biography': 2, 'mystery, thriller, crime': 1}"
28225,"{'fiction': 399, 'non-fiction': 8}"
32668,"{'fiction': 37, 'mystery, thriller, crime': 7, 'fantasy, paranormal': 2, 'poetry': 1}"
32664,"{'fiction': 7, 'mystery, thriller, crime': 2, 'fantasy, paranormal': 4}"
32667,"{'fiction': 68, 'mystery, thriller, crime': 25, 'fantasy, paranormal': 10}"
29435,"{'history, historical fiction, biography': 110, 'non-fiction': 38, 'comics, graphic': 1}"
29434,"{'non-fiction': 431, 'history, historical fiction, biography': 76, 'comics, graphic': 7, 'fiction': 4}"
980,"{'fiction': 3895, 'mystery, thriller, crime': 5609, 'fantasy, paranormal': 51, 'romance': 37, 'history, historical fiction, biography': 33}"
987,"{'mystery, thriller, crime': 40, 'fiction': 10}"
41348,"{'fiction': 366, 'mystery, thriller, crime': 39}"
10714,"{'fiction': 78, 'history, historical fiction, biography': 1}"
10711,"{'fiction': 191, 'history, historical fiction, biography': 35, 'mystery, thriller, crime': 2}"
10712,"{'fiction': 92, 'history, historical fiction, biography': 19, 'fantasy, paranormal': 2}"
10713,"{'fiction': 259, 'history, historical fiction, biography': 5}"
10718,{'fiction': 94}
