,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,book_id,country_code,authors,isbn13
3623,3623,3623,3623,915966,24381,US,"[{'author_id': '3618', 'role': ''}]",9780439994347
3624,3624,3624,3624,915969,24384,US,"[{'author_id': '13705', 'role': ''}, {'author_id': '30916', 'role': 'Illustrator'}]",9780440228899
3625,3625,3625,3625,916382,35870,US,"[{'author_id': '4866', 'role': ''}]",9781593072285
3626,3626,3626,3626,916665,22832,US,"[{'author_id': '12948', 'role': ''}]",9781569310199
3627,3627,3627,3627,917435,13206,US,"[{'author_id': '3503', 'role': ''}]",9780679643258
3628,3628,3628,3628,917438,13203,US,"[{'author_id': '3503', 'role': ''}]",9781400066100
3629,3629,3629,3629,917854,31299,US,"[{'author_id': '123715', 'role': ''}, {'author_id': '52942', 'role': 'Narrator'}]",9781572705647
3630,3630,3630,3630,919987,19707,US,"[{'author_id': '3892', 'role': ''}]",9780399148705
3631,3631,3631,3631,920702,15229,US,"[{'author_id': '4947', 'role': ''}]",9780879971205
3632,3632,3632,3632,920842,18374,US,"[{'author_id': '11072', 'role': ''}]",9780435123437
3633,3633,3633,3633,920844,18373,US,"[{'author_id': '11072', 'role': ''}]",9780156030304
3634,3634,3634,3634,920845,18370,US,"[{'author_id': '7190', 'role': ''}]",9780151400034
3635,3635,3635,3635,921011,43781,US,"[{'author_id': '7577', 'role': ''}]",9780345422408
3636,3636,3636,3636,921012,43780,US,"[{'author_id': '7577', 'role': ''}, {'author_id': '375060', 'role': 'Narrator'}, {'author_id': '5148', 'role': 'Read by'}, {'author_id': '115040', 'role': 'Read by'}, {'author_id': '461046', 'role': 'Read by'}, {'author_id': '479016', 'role': 'Read by'}]",9780679410508
3637,3637,3637,3637,921453,44930,US,"[{'author_id': '25205', 'role': ''}]",9780385340359
3638,3638,3638,3638,921606,35252,US,"[{'author_id': '11139', 'role': ''}]",9781419542244
3639,3639,3639,3639,921609,35255,US,"[{'author_id': '11139', 'role': ''}, {'author_id': '24041', 'role': 'Editor'}, {'author_id': '3879030', 'role': 'Illustrator'}]",9780452269682
3640,3640,3640,3640,921610,12292,US,"[{'author_id': '7792', 'role': ''}]",9780930330019
3641,3641,3641,3641,921611,35258,US,"[{'author_id': '19890', 'role': ''}]",9780452273375
3642,3642,3642,3642,921952,11988,US,"[{'author_id': '957894', 'role': ''}, {'author_id': '5744', 'role': 'Translator'}, {'author_id': '2435', 'role': 'Translator'}, {'author_id': '15926', 'role': 'Introduction'}]",9781400042555
3643,3643,3643,3643,922480,34002,US,"[{'author_id': '12793', 'role': ''}, {'author_id': '1194', 'role': 'Introduction'}]",9781400041275
3644,3644,3644,3644,922533,25177,US,"[{'author_id': '14150', 'role': ''}]",9780451410382
3645,3645,3645,3645,922613,33727,US,"[{'author_id': '19005', 'role': ''}]",9780312932800
3646,3646,3646,3646,922735,4595,US,"[{'author_id': '3156', 'role': ''}]",9780345433749
3647,3647,3647,3647,922846,30242,US,"[{'author_id': '9550', 'role': ''}]",9780515134476
3648,3648,3648,3648,922859,15436,US,"[{'author_id': '8516', 'role': ''}]",9780812574746
3649,3649,3649,3649,922865,15430,US,"[{'author_id': '8516', 'role': ''}]",9780812534863
3650,3650,3650,3650,923385,3416,US,"[{'author_id': '4917067', 'role': ''}]",9780060510855
3651,3651,3651,3651,923386,3417,US,"[{'author_id': '4917067', 'role': ''}]",9780380710843
3652,3652,3652,3652,923395,3418,US,"[{'author_id': '4917067', 'role': ''}]",9780743286428
3653,3653,3653,3653,924067,9462,US,"[{'author_id': '879', 'role': ''}, {'author_id': '13395658', 'role': 'Translator'}, {'author_id': '55950', 'role': 'editor'}, {'author_id': '390801', 'role': 'Translator'}, {'author_id': '47594', 'role': 'Translator'}, {'author_id': '5256215', 'role': 'Translator'}, {'author_id': '5795597', 'role': 'Translator'}, {'author_id': '416443', 'role': 'Translator'}, {'author_id': '28883', 'role': 'Translator'}, {'author_id': '439960', 'role': 'Translator'}, {'author_id': '1397128', 'role': 'Editor, Translator'}, {'author_id': '577325', 'role': 'Translator'}, {'author_id': '243607', 'role': 'Translator'}, {'author_id': '164278', 'role': 'Translator'}, {'author_id': '105510', 'role': 'Translator'}, {'author_id': '964673', 'role': 'Translator'}, {'author_id': '8403', 'role': 'Translator'}, {'author_id': '17070', 'role': 'Translator'}, {'author_id': '114040', 'role': 'Translator'}, {'author_id': '637680', 'role': 'Translator'}, {'author_id': '511236', 'role': 'Translator'}, {'author_id': '5393087', 'role': 'Translator'}, {'author_id': '518686', 'role': 'Translator'}, {'author_id': '2715652', 'role': 'Translator'}, {'author_id': '13851', 'role': 'Translator'}, {'author_id': '813346', 'role': 'Translator'}, {'author_id': '214801', 'role': 'Translator '}, {'author_id': '904', 'role': 'Translator'}, {'author_id': '217095', 'role': 'Translator'}, {'author_id': '3012603', 'role': 'Translator'}, {'author_id': '3012604', 'role': 'Translator'}, {'author_id': '3012605', 'role': 'Translator'}, {'author_id': '3012606', 'role': 'Translator'}, {'author_id': '3012607', 'role': 'Translator'}, {'author_id': '16125619', 'role': 'Translator'}]",9780872203495
3654,3654,3654,3654,924290,3997,US,"[{'author_id': '2737', 'role': ''}]",9780849942983
3655,3655,3655,3655,924537,31340,US,"[{'author_id': '7577', 'role': ''}]",9780099471431
3656,3656,3656,3656,924538,31341,US,"[{'author_id': '7577', 'role': ''}]",9780099271499
3657,3657,3657,3657,924542,31345,US,"[{'author_id': '2384', 'role': ''}, {'author_id': '17554', 'role': ''}]",9780312941468
3658,3658,3658,3658,924855,27304,US,"[{'author_id': '2637', 'role': ''}]",9780143034360
3659,3659,3659,3659,924879,9987,US,"[{'author_id': '3354', 'role': ''}, {'author_id': '644381', 'role': 'Translator'}]",9783442730506
3660,3660,3660,3660,925402,42953,US,"[{'author_id': '7995', 'role': ''}]",9780375761423
3661,3661,3661,3661,925403,42955,US,"[{'author_id': '7995', 'role': ''}]",9780449213537
3662,3662,3662,3662,925406,42956,US,"[{'author_id': '7995', 'role': ''}]",9780449204146
3663,3663,3663,3663,925407,42959,US,"[{'author_id': '7995', 'role': ''}]",9780449210505
3664,3664,3664,3664,925492,30771,US,"[{'author_id': '17272', 'role': ''}]",9781593072025
3665,3665,3665,3665,925674,17188,US,"[{'author_id': '7508', 'role': ''}]",9780679723134
3666,3666,3666,3666,925683,17184,US,"[{'author_id': '880695', 'role': ''}]",9780451528520
3667,3667,3667,3667,925684,17185,US,"[{'author_id': '880695', 'role': ''}]",9780812504675
3668,3668,3668,3668,925841,4742,US,"[{'author_id': '1771', 'role': ''}, {'author_id': '65839', 'role': 'Translator'}]",9780195189995
3669,3669,3669,3669,926284,43963,US,"[{'author_id': '24711', 'role': ''}, {'author_id': '3432743', 'role': 'Translator'}]",9780312425869
3670,3670,3670,3670,926286,43961,US,"[{'author_id': '78203', 'role': 'Editor'}, {'author_id': '644991', 'role': 'Editor'}, {'author_id': '3904620', 'role': ''}, {'author_id': '6765', 'role': ''}]",9781573441964
3671,3671,3671,3671,926427,33367,US,"[{'author_id': '6633', 'role': ''}]",9781933368566
3672,3672,3672,3672,926429,33365,US,"[{'author_id': '6633', 'role': ''}]",9780312422738
3673,3673,3673,3673,926430,33363,US,"[{'author_id': '18752', 'role': ''}]",9780679721819
3674,3674,3674,3674,926621,16172,US,"[{'author_id': '9985', 'role': ''}]",9781400096190
3675,3675,3675,3675,926624,16176,US,"[{'author_id': '3151', 'role': ''}]",9780060556570
3676,3676,3676,3676,926625,16177,US,"[{'author_id': '9986', 'role': ''}]",9780609808771
3677,3677,3677,3677,926627,16175,US,"[{'author_id': '9988', 'role': ''}, {'author_id': '2334322', 'role': 'Illustrator'}]",9780060778569
3678,3678,3678,3678,926628,16178,US,"[{'author_id': '361963', 'role': ''}]",9780618683079
3679,3679,3679,3679,927915,24692,US,"[{'author_id': '13903', 'role': ''}]",9780375702976
3680,3680,3680,3680,928793,37811,US,"[{'author_id': '21234', 'role': ''}]",9781565849426
3681,3681,3681,3681,928794,37813,US,"[{'author_id': '1244', 'role': ''}, {'author_id': '134252', 'role': 'Editor'}, {'author_id': '62577', 'role': 'Foreword'}]",9780060518653
3682,3682,3682,3682,928852,25848,US,"[{'author_id': '14505', 'role': ''}]",9781421509570
3683,3683,3683,3683,928853,25849,US,"[{'author_id': '14505', 'role': ''}]",9781421507224
3684,3684,3684,3684,929196,14406,US,"[{'author_id': '8938', 'role': ''}, {'author_id': '54056', 'role': 'Editor'}, {'author_id': '6878', 'role': 'Foreword by'}]",9780306804830
3685,3685,3685,3685,929306,39000,US,"[{'author_id': '21986', 'role': ''}]",9780393058475
3686,3686,3686,3686,929315,2883,US,"[{'author_id': '1977', 'role': ''}]",9781421504032
3687,3687,3687,3687,929531,12828,US,"[{'author_id': '2578', 'role': ''}]",9780007153589
3688,3688,3688,3688,929535,12827,US,"[{'author_id': '2578', 'role': ''}]",9781841157498
3689,3689,3689,3689,929537,12823,US,"[{'author_id': '1049', 'role': ''}, {'author_id': '329396', 'role': 'Translator'}]",9780374521400
3690,3690,3690,3690,929778,33478,US,"[{'author_id': '1642', 'role': ''}, {'author_id': '47372', 'role': 'Afterword'}, {'author_id': '1730', 'role': 'Introduction'}, {'author_id': '3951291', 'role': ''}]",9780393328608
3691,3691,3691,3691,929789,33477,US,"[{'author_id': '1642', 'role': ''}, {'author_id': '1221698', 'role': 'Introduction'}]",9781401207557
3692,3692,3692,3692,929793,33474,US,"[{'author_id': '1642', 'role': ''}]",9780961472825
3693,3693,3693,3693,930252,40076,US,"[{'author_id': '7190022', 'role': ''}]",9781579907150
3694,3694,3694,3694,931338,2543,US,"[{'author_id': '1285555', 'role': ''}, {'author_id': '2905772', 'role': 'Translator'}]",9789587043648
3695,3695,3695,3695,931339,2542,US,"[{'author_id': '1285555', 'role': ''}, {'author_id': '1739', 'role': 'Translator'}]",9780156006248
3696,3696,3696,3696,931340,2541,US,"[{'author_id': '1285555', 'role': ''}, {'author_id': '2905772', 'role': 'Translator'}]",9788466306799
3697,3697,3697,3697,931344,2545,US,"[{'author_id': '6466154', 'role': ''}]",9780890093894
3698,3698,3698,3698,931347,2549,US,"[{'author_id': '6466154', 'role': ''}, {'author_id': '3850904', 'role': 'Translator'}, {'author_id': '1534308', 'role': 'Introduction'}]",9780394448046
3699,3699,3699,3699,931815,33906,US,"[{'author_id': '19093', 'role': ''}]",9780316014533
3700,3700,3700,3700,932308,10921,US,"[{'author_id': '4579858', 'role': ''}, {'author_id': '83376', 'role': 'Translator'}, {'author_id': '19287', 'role': 'Introduction'}]",9781556591402
3701,3701,3701,3701,932309,10920,US,"[{'author_id': '7130', 'role': ''}]",9780802142849
3702,3702,3702,3702,932314,10929,US,"[{'author_id': '2331', 'role': ''}]",9781401303273
3703,3703,3703,3703,933298,25109,US,"[{'author_id': '14102', 'role': ''}]",9780394746166
3704,3704,3704,3704,933305,25101,US,"[{'author_id': '1221698', 'role': ''}, {'author_id': '9934', 'role': 'Illustrator'}, {'author_id': '61983', 'role': 'Illustrator'}, {'author_id': '81221', 'role': 'Illustrator'}, {'author_id': '10296', 'role': 'Illustrator'}, {'author_id': '38328', 'role': 'Illustrator'}, {'author_id': '7271', 'role': 'Illustrator'}, {'author_id': '52930', 'role': 'Illustrator'}, {'author_id': '321799', 'role': 'Letterer'}, {'author_id': '7415', 'role': 'Introduction'}]",9781563890352
3705,3705,3705,3705,933306,25100,US,"[{'author_id': '1221698', 'role': ''}, {'author_id': '10296', 'role': 'Illustrator'}, {'author_id': '10763', 'role': 'Illustrator'}, {'author_id': '24604', 'role': 'Illustrator'}, {'author_id': '52930', 'role': 'Illustrator'}, {'author_id': '5279', 'role': 'Introduction'}]",9781563892264
3706,3706,3706,3706,933307,25103,US,"[{'author_id': '1221698', 'role': ''}, {'author_id': '57285', 'role': 'Illustrator'}, {'author_id': '1231342', 'role': 'Illustrator'}, {'author_id': '55811', 'role': 'Illustrator'}, {'author_id': '2896683', 'role': 'Illustrator'}, {'author_id': '24595', 'role': 'Illustrator'}, {'author_id': '74339', 'role': 'Illustrator'}, {'author_id': '92725', 'role': 'Illustrator'}, {'author_id': '105778', 'role': 'Illustrator'}, {'author_id': '1373293', 'role': 'Illustrator'}, {'author_id': '264213', 'role': 'Illustrator'}, {'author_id': '2568404', 'role': 'Illustrator'}, {'author_id': '321799', 'role': 'Letterer'}, {'author_id': '10224', 'role': 'Illustrator'}, {'author_id': '3389', 'role': 'Introduction'}]",9781563891700
3707,3707,3707,3707,933308,25102,US,"[{'author_id': '1221698', 'role': ''}, {'author_id': '330166', 'role': 'Illustrator'}, {'author_id': '24604', 'role': 'Illustrator'}, {'author_id': '264213', 'role': 'Illustrator'}, {'author_id': '61983', 'role': 'Illustrator'}, {'author_id': '430044', 'role': 'Illustrator'}, {'author_id': '81221', 'role': 'Illustrator'}, {'author_id': '321799', 'role': 'Letterer'}]",9781563890932
3708,3708,3708,3708,933854,23558,US,"[{'author_id': '13300', 'role': ''}, {'author_id': '40938', 'role': 'Foreword by'}]",9780226182001
3709,3709,3709,3709,934226,2767,US,"[{'author_id': '1899', 'role': ''}]",9780060838652
3710,3710,3710,3710,935416,6524,US,"[{'author_id': '4384', 'role': ''}]",9780312010447
3711,3711,3711,3711,935417,6527,US,"[{'author_id': '1025097', 'role': ''}]",9780399153624
3712,3712,3712,3712,935418,6526,US,"[{'author_id': '1025097', 'role': ''}]",9780399153938
3713,3713,3713,3713,935419,6528,US,"[{'author_id': '1025097', 'role': ''}]",9780425210277
3714,3714,3714,3714,935733,3788,US,"[{'author_id': '2951738', 'role': ''}]",9780440486879
3715,3715,3715,3715,935763,11071,US,"[{'author_id': '4273', 'role': ''}, {'author_id': '3854779', 'role': 'Translator'}, {'author_id': '3854780', 'role': 'Translator'}]",9788433920867
3716,3716,3716,3716,935767,11075,US,"[{'author_id': '4273', 'role': ''}]",9783499158476
3717,3717,3717,3717,936605,41840,US,"[{'author_id': '16667', 'role': 'Editor'}, {'author_id': '12532', 'role': 'Editor'}, {'author_id': '6436872', 'role': 'Editor'}, {'author_id': '4021855', 'role': 'Contributor'}]",9780380699179
3718,3718,3718,3718,936805,26425,US,"[{'author_id': '14828', 'role': ''}, {'author_id': '4698899', 'role': ''}, {'author_id': '8537', 'role': 'Translator'}, {'author_id': '3861091', 'role': 'Translator'}]",9781421502229
3719,3719,3719,3719,936808,26422,US,"[{'author_id': '4698899', 'role': ''}, {'author_id': '1945379', 'role': 'Translator'}]",9781421513799
3720,3720,3720,3720,936821,32419,US,"[{'author_id': '12455', 'role': ''}]",9780434009053
3721,3721,3721,3721,936822,32418,US,"[{'author_id': '12455', 'role': ''}]",9780099297703
3722,3722,3722,3722,936823,32417,US,"[{'author_id': '12455', 'role': ''}]",9780451217417
3723,3723,3723,3723,936827,32413,US,"[{'author_id': '7702', 'role': ''}, {'author_id': '60322', 'role': ''}]",9780714541105
3724,3724,3724,3724,936829,32410,US,"[{'author_id': '947', 'role': ''}, {'author_id': '350759', 'role': 'Editor'}]",9780393979312
3725,3725,3725,3725,937618,17496,US,"[{'author_id': '10657', 'role': ''}]",9780340917541
3726,3726,3726,3726,938396,44936,US,"[{'author_id': '25215', 'role': ''}, {'author_id': '25211', 'role': 'Contributor'}, {'author_id': '25214', 'role': 'Contributor'}, {'author_id': '48622', 'role': 'Foreword'}]",9780201485677
3727,3727,3727,3727,938399,44933,US,"[{'author_id': '25207', 'role': ''}]",9780500281338
3728,3728,3728,3728,938474,5845,US,"[{'author_id': '3989', 'role': ''}]",9780330487146
3729,3729,3729,3729,938476,5843,US,"[{'author_id': '8120422', 'role': ''}]",9781590596241
3730,3730,3730,3730,938482,5848,US,"[{'author_id': '3989', 'role': ''}]",9780375708343
3731,3731,3731,3731,938602,29378,US,"[{'author_id': '12397', 'role': ''}]",9780521439718
3732,3732,3732,3732,939025,20234,US,"[{'author_id': '131', 'role': ''}]",9780312965686
3733,3733,3733,3733,939113,4745,US,"[{'author_id': '7112184', 'role': 'Editor'}, {'author_id': '5128', 'role': 'Editor'}, {'author_id': '60116', 'role': 'Editor'}, {'author_id': '625690', 'role': 'Editor'}]",9781568580395
3734,3734,3734,3734,939837,11704,US,"[{'author_id': '7469', 'role': ''}]",9780674821064
3735,3735,3735,3735,941676,23438,US,"[{'author_id': '11728', 'role': ''}]",9781573229715
3736,3736,3736,3736,942237,15104,US,"[{'author_id': '9432', 'role': ''}]",9780552998000
3737,3737,3737,3737,942403,31456,US,"[{'author_id': '4273', 'role': ''}, {'author_id': '146', 'role': 'Illustrator'}]",9780141318301
3738,3738,3738,3738,942658,19409,US,"[{'author_id': '11628', 'role': ''}]",9780143036241
3739,3739,3739,3739,942664,19400,US,"[{'author_id': '11628', 'role': ''}, {'author_id': '10378', 'role': 'Introduction'}, {'author_id': '465054', 'role': 'Illustrations'}, {'author_id': '599382', 'role': 'Editor'}]",9780375758119
3740,3740,3740,3740,942729,42055,US,"[{'author_id': '23650', 'role': ''}, {'author_id': '23649', 'role': ''}]",9781401302207
3741,3741,3741,3741,942730,42056,US,"[{'author_id': '21625', 'role': ''}]",9780747250388
3742,3742,3742,3742,942788,40297,US,"[{'author_id': '8127', 'role': ''}, {'author_id': '4947', 'role': ''}]",9781587150883
3743,3743,3743,3743,942836,5186,US,"[{'author_id': '3525', 'role': ''}]",9780375705045
3744,3744,3744,3744,942837,5187,US,"[{'author_id': '3526', 'role': ''}]",9780385265706
3745,3745,3745,3745,944510,9832,US,"[{'author_id': '3354', 'role': ''}, {'author_id': '131742', 'role': 'Narrated by'}, {'author_id': '2128355', 'role': 'Narrated by'}]",9781400102952
3746,3746,3746,3746,945582,15518,US,"[{'author_id': '8516', 'role': ''}]",9780812531145
3747,3747,3747,3747,946087,3738,US,"[{'author_id': '1624', 'role': ''}, {'author_id': '23536', 'role': 'Editor'}]",9780940450004
3748,3748,3748,3748,946089,3736,US,"[{'author_id': '1624', 'role': ''}, {'author_id': '2558', 'role': 'Contributor'}]",9780140431056
3749,3749,3749,3749,946090,3734,US,"[{'author_id': '1624', 'role': ''}, {'author_id': '23535', 'role': 'Editor'}]",9780940450240
3750,3750,3750,3750,946091,3733,US,"[{'author_id': '1624', 'role': ''}, {'author_id': '23536', 'role': 'Editor'}, {'author_id': '3851448', 'role': 'Editor'}]",9780940450097
3751,3751,3751,3751,946093,3731,US,"[{'author_id': '1624', 'role': ''}, {'author_id': '229565', 'role': 'Editor'}]",9780060586546
3752,3752,3752,3752,946870,22350,US,"[{'author_id': '12732', 'role': ''}, {'author_id': '63770', 'role': 'Illustrator'}]",9781401209339
3753,3753,3753,3753,947494,19403,US,"[{'author_id': '11628', 'role': ''}, {'author_id': '3459', 'role': 'Editor'}]",9780753818817
3754,3754,3754,3754,947501,19401,US,"[{'author_id': '11628', 'role': ''}, {'author_id': '10378', 'role': ''}]",9780345478849
3755,3755,3755,3755,947796,11377,US,"[{'author_id': '7330', 'role': ''}, {'author_id': '151359', 'role': 'Editor'}]",9781931082082
3756,3756,3756,3756,947854,42057,US,"[{'author_id': '23651', 'role': ''}]",9780141305950
3757,3757,3757,3757,947860,42051,US,"[{'author_id': '947', 'role': ''}, {'author_id': '486659', 'role': 'Editor'}]",9780192819338
3758,3758,3758,3758,948227,30616,US,"[{'author_id': '1069006', 'role': ''}, {'author_id': '17196', 'role': 'Editor'}]",9780060652852
3759,3759,3759,3759,948386,21621,US,"[{'author_id': '12476', 'role': ''}]",9780451452580
3760,3760,3760,3760,949022,43826,US,"[{'author_id': '7577', 'role': ''}]",9780099269472
3761,3761,3761,3761,949024,43824,US,"[{'author_id': '7577', 'role': ''}]",9780375401602
3762,3762,3762,3762,949549,28296,US,"[{'author_id': '15923', 'role': ''}, {'author_id': '15926', 'role': 'Translator'}]",9781567921588
3763,3763,3763,3763,949550,28297,US,"[{'author_id': '15923', 'role': ''}, {'author_id': '10867', 'role': 'Translator'}]",9780140189865
3764,3764,3764,3764,949551,28294,US,"[{'author_id': '15923', 'role': ''}, {'author_id': '15924', 'role': 'Translator'}]",9781567922967
3765,3765,3765,3765,949552,28295,US,"[{'author_id': '15923', 'role': ''}, {'author_id': '15926', 'role': 'Translator'}, {'author_id': '59940', 'role': 'Translator'}]",9781567921571
3766,3766,3766,3766,949593,12495,US,"[{'author_id': '7941', 'role': ''}]",9780758214096
3767,3767,3767,3767,949670,24836,US,"[{'author_id': '8113', 'role': ''}]",9780385240895
3768,3768,3768,3768,949672,24835,US,"[{'author_id': '8113', 'role': ''}]",9781903809501
3769,3769,3769,3769,950090,45378,US,"[{'author_id': '11577', 'role': ''}]",9780449001172
3770,3770,3770,3770,950334,43132,US,"[{'author_id': '21161', 'role': ''}]",9780813027050
3771,3771,3771,3771,950452,8910,US,"[{'author_id': '5792', 'role': ''}]",9780805076233
3772,3772,3772,3772,950453,8916,US,"[{'author_id': '880695', 'role': ''}]",9780517052259
3773,3773,3773,3773,950454,8917,US,"[{'author_id': '880695', 'role': ''}]",9780486215310
3774,3774,3774,3774,950456,8915,US,"[{'author_id': '5798', 'role': ''}]",9780688085872
3775,3775,3775,3775,950459,8919,US,"[{'author_id': '880695', 'role': ''}]",9780439574273
3776,3776,3776,3776,950942,842,US,"[{'author_id': '552', 'role': ''}]",9780465067091
3777,3777,3777,3777,951782,6854,US,"[{'author_id': '2384', 'role': ''}]",9780312966096
3778,3778,3778,3778,951831,14707,US,"[{'author_id': '285217', 'role': ''}, {'author_id': '29996', 'role': 'Translator'}]",9780192836366
3779,3779,3779,3779,951832,14706,US,"[{'author_id': '285217', 'role': ''}, {'author_id': '119135', 'role': 'Translator'}]",9780553213485
3780,3780,3780,3780,951833,14705,US,"[{'author_id': '285217', 'role': ''}, {'author_id': '29996', 'role': 'Translator'}]",9780192835956
3781,3781,3781,3781,951969,39106,US,"[{'author_id': '22050', 'role': ''}, {'author_id': '437910', 'role': 'Illustrator'}]",9780805071061
3782,3782,3782,3782,951971,39101,US,"[{'author_id': '182023', 'role': ''}]",9780520244955
3783,3783,3783,3783,951973,39103,US,"[{'author_id': '22051', 'role': ''}, {'author_id': '935903', 'role': 'Translator'}]",9780486249445
3784,3784,3784,3784,952665,38752,US,"[{'author_id': '8120', 'role': ''}]",9780670261550
3785,3785,3785,3785,952922,38175,US,"[{'author_id': '2664', 'role': ''}]",9781579546465
3786,3786,3786,3786,953853,36637,US,"[{'author_id': '12075', 'role': ''}, {'author_id': '21578', 'role': 'Illustrator'}]",9780395971284
3787,3787,3787,3787,953859,36639,US,"[{'author_id': '12075', 'role': ''}]",9780006754893
3788,3788,3788,3788,954068,11670,US,"[{'author_id': '7457', 'role': ''}]",9780060927547
3789,3789,3789,3789,954069,11671,US,"[{'author_id': '7457', 'role': ''}]",9780060928698
3790,3790,3790,3790,954124,10783,US,"[{'author_id': '4142981', 'role': ''}, {'author_id': '11820', 'role': 'translator'}]",9781841957951
3791,3791,3791,3791,954127,10780,US,"[{'author_id': '7050', 'role': ''}]",9780393318791
3792,3792,3792,3792,954128,10787,US,"[{'author_id': '7057', 'role': ''}]",9780393318357
3793,3793,3793,3793,954130,10785,US,"[{'author_id': '1455', 'role': ''}, {'author_id': '120959', 'role': 'Editor'}]",9780684839059
3794,3794,3794,3794,954133,10789,US,"[{'author_id': '6853', 'role': ''}]",9780306808906
3795,3795,3795,3795,954477,11915,US,"[{'author_id': '7581', 'role': ''}]",9780553588187
3796,3796,3796,3796,954484,11917,US,"[{'author_id': '7581', 'role': ''}]",9780553588194
3797,3797,3797,3797,955039,10863,US,"[{'author_id': '7099', 'role': ''}]",9780375756603
3798,3798,3798,3798,955043,10867,US,"[{'author_id': '7103', 'role': ''}]",9780786888016
3799,3799,3799,3799,955572,7786,US,"[{'author_id': '61105', 'role': ''}, {'author_id': '61104', 'role': 'Translator'}]",9781930332355
3800,3800,3800,3800,955924,30697,US,"[{'author_id': '13926', 'role': ''}]",9780064405713
3801,3801,3801,3801,956011,30868,US,"[{'author_id': '3541', 'role': ''}]",9780812474947
3802,3802,3802,3802,956053,25005,US,"[{'author_id': '1692', 'role': ''}]",9780674618763
3803,3803,3803,3803,956949,1171,US,"[{'author_id': '776', 'role': ''}]",9780140143454
3804,3804,3804,3804,957404,24884,US,"[{'author_id': '14004', 'role': ''}]",9780141304311
3805,3805,3805,3805,957636,12589,US,"[{'author_id': '7973', 'role': ''}]",9780156360906
3806,3806,3806,3806,957639,12583,US,"[{'author_id': '7973', 'role': ''}]",9780679728825
3807,3807,3807,3807,957641,12581,US,"[{'author_id': '7973', 'role': ''}, {'author_id': '82718', 'role': 'Introduction'}]",9780679642701
3808,3808,3808,3808,957644,12586,US,"[{'author_id': '7973', 'role': ''}]",9780679730040
3809,3809,3809,3809,958673,22438,US,"[{'author_id': '509', 'role': ''}]",9780736697507
3810,3810,3810,3810,962917,511,US,"[{'author_id': '7062918', 'role': ''}, {'author_id': '5669', 'role': ''}, {'author_id': '78303', 'role': ''}]",9780373792689
3811,3811,3811,3811,962921,515,US,"[{'author_id': '13', 'role': ''}, {'author_id': '302', 'role': ''}, {'author_id': '2815', 'role': ''}]",9780974514055
3812,3812,3812,3812,964047,12658,US,"[{'author_id': '7995', 'role': ''}]",9780375760372
3813,3813,3813,3813,964051,12652,US,"[{'author_id': '7993', 'role': ''}]",9780061059476
3814,3814,3814,3814,964053,12650,US,"[{'author_id': '7993', 'role': ''}]",9780060578114
3815,3815,3815,3815,964702,23319,US,"[{'author_id': '11784', 'role': ''}]",9780971500747
3816,3816,3816,3816,964708,23310,US,"[{'author_id': '13167', 'role': ''}]",9780807840894
3817,3817,3817,3817,964710,23316,US,"[{'author_id': '5686', 'role': ''}]",9780312274924
3818,3818,3818,3818,964711,23314,US,"[{'author_id': '7359866', 'role': ''}]",9780750937252
3819,3819,3819,3819,965874,5084,US,"[{'author_id': '3465', 'role': ''}, {'author_id': '3464', 'role': ''}]",9781400043460
3820,3820,3820,3820,966920,25463,US,"[{'author_id': '384034', 'role': ''}, {'author_id': '173876', 'role': ''}, {'author_id': '8644', 'role': ''}]",9780691096100
3821,3821,3821,3821,967762,45432,US,"[{'author_id': '10896', 'role': ''}]",9780786851492
3822,3822,3822,3822,967763,45431,US,"[{'author_id': '10896', 'role': ''}]",9780786849604
3823,3823,3823,3823,967990,3732,US,"[{'author_id': '1624', 'role': ''}, {'author_id': '3736', 'role': 'Editor'}]",9781567922691
3824,3824,3824,3824,969191,37076,US,"[{'author_id': '14015', 'role': ''}]",9780060001452
3825,3825,3825,3825,969192,37077,US,"[{'author_id': '14015', 'role': ''}]",9780060517618
3826,3826,3826,3826,969193,37074,US,"[{'author_id': '14015', 'role': ''}]",9780060001445
3827,3827,3827,3827,969197,37070,US,"[{'author_id': '14015', 'role': ''}]",9780060593209
3828,3828,3828,3828,970182,33569,US,"[{'author_id': '762707', 'role': ''}]",9780140389661
3829,3829,3829,3829,970899,29842,US,"[{'author_id': '3466479', 'role': ''}]",9780060754006
3830,3830,3830,3830,971218,30537,US,"[{'author_id': '17150', 'role': ''}]",9780822316411
3831,3831,3831,3831,971220,30535,US,"[{'author_id': '17148', 'role': ''}]",9781555974329
3832,3832,3832,3832,971362,21126,US,"[{'author_id': '5548', 'role': ''}]",9782070377824
3833,3833,3833,3833,971363,21125,US,"[{'author_id': '5548', 'role': ''}, {'author_id': '17220', 'role': ''}, {'author_id': '186130', 'role': ''}, {'author_id': '5775400', 'role': ''}, {'author_id': '5664384', 'role': 'Editor'}]",9781565845602
3834,3834,3834,3834,971367,21121,US,"[{'author_id': '5548', 'role': ''}]",9780006540809
3835,3835,3835,3835,971957,24949,US,"[{'author_id': '4273', 'role': ''}, {'author_id': '182265', 'role': 'Illustrator'}]",9780553152890
3836,3836,3836,3836,972383,42682,US,"[{'author_id': '7055', 'role': ''}]",9780060890391
